bars,symbol,next_page_token
"{'t': '2017-01-03T15:51:00Z', 'o': 225, 'h': 225.02, 'l': 224.97, 'c': 225, 'v': 200878, 'n': 870, 'vw': 225.002726}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T15:52:00Z', 'o': 225.01, 'h': 225.0335, 'l': 224.94, 'c': 224.945, 'v': 183196, 'n': 744, 'vw': 225.009168}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T15:53:00Z', 'o': 224.95, 'h': 224.97, 'l': 224.92, 'c': 224.9499, 'v': 125150, 'n': 560, 'vw': 224.941949}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T15:54:00Z', 'o': 224.95, 'h': 224.96, 'l': 224.92, 'c': 224.955, 'v': 613294, 'n': 450, 'vw': 223.586808}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T15:55:00Z', 'o': 224.95, 'h': 224.96, 'l': 224.81, 'c': 224.83, 'v': 377888, 'n': 1485, 'vw': 224.905338}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T15:56:00Z', 'o': 224.84, 'h': 224.89, 'l': 224.785, 'c': 224.7966, 'v': 246948, 'n': 1125, 'vw': 224.843581}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T15:57:00Z', 'o': 224.79, 'h': 224.81, 'l': 224.72, 'c': 224.7201, 'v': 330747, 'n': 1604, 'vw': 224.761301}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T15:58:00Z', 'o': 224.73, 'h': 224.76, 'l': 224.6, 'c': 224.68, 'v': 431452, 'n': 2150, 'vw': 224.68799}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T15:59:00Z', 'o': 224.69, 'h': 224.71, 'l': 224.655, 'c': 224.66, 'v': 175383, 'n': 737, 'vw': 224.680905}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:00:00Z', 'o': 224.66, 'h': 224.66, 'l': 224.47, 'c': 224.4711, 'v': 330228, 'n': 1658, 'vw': 224.564929}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:01:00Z', 'o': 224.48, 'h': 224.52, 'l': 224.34, 'c': 224.36, 'v': 331034, 'n': 1288, 'vw': 224.310704}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:02:00Z', 'o': 224.37, 'h': 224.52, 'l': 224.36, 'c': 224.51, 'v': 227049, 'n': 1186, 'vw': 224.460344}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:03:00Z', 'o': 224.51, 'h': 224.5425, 'l': 224.44, 'c': 224.4843, 'v': 182190, 'n': 982, 'vw': 224.510378}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:04:00Z', 'o': 224.4889, 'h': 224.56, 'l': 224.45, 'c': 224.55, 'v': 164455, 'n': 912, 'vw': 224.50421}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:05:00Z', 'o': 224.55, 'h': 224.61, 'l': 224.53, 'c': 224.579, 'v': 217049, 'n': 1079, 'vw': 224.571647}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:06:00Z', 'o': 224.57, 'h': 224.64, 'l': 224.57, 'c': 224.6217, 'v': 208748, 'n': 1107, 'vw': 224.617889}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:07:00Z', 'o': 224.63, 'h': 224.69, 'l': 224.61, 'c': 224.68, 'v': 152782, 'n': 818, 'vw': 224.64365}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:08:00Z', 'o': 224.68, 'h': 224.68, 'l': 224.62, 'c': 224.67, 'v': 105614, 'n': 559, 'vw': 224.651313}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:09:00Z', 'o': 224.67, 'h': 224.69, 'l': 224.62, 'c': 224.625, 'v': 109540, 'n': 530, 'vw': 224.661979}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:10:00Z', 'o': 224.63, 'h': 224.63, 'l': 224.55, 'c': 224.605, 'v': 145037, 'n': 766, 'vw': 224.573897}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:11:00Z', 'o': 224.6, 'h': 224.6241, 'l': 224.59, 'c': 224.61, 'v': 103824, 'n': 472, 'vw': 224.608236}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:12:00Z', 'o': 224.61, 'h': 224.66, 'l': 224.6, 'c': 224.66, 'v': 100944, 'n': 465, 'vw': 224.6327}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:13:00Z', 'o': 224.6599, 'h': 224.68, 'l': 224.63, 'c': 224.65, 'v': 64875, 'n': 383, 'vw': 224.659041}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:14:00Z', 'o': 224.645, 'h': 224.65, 'l': 224.6, 'c': 224.63, 'v': 68755, 'n': 314, 'vw': 224.616727}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:15:00Z', 'o': 224.63, 'h': 224.63, 'l': 224.57, 'c': 224.62, 'v': 75160, 'n': 338, 'vw': 224.608194}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:16:00Z', 'o': 224.625, 'h': 224.66, 'l': 224.55, 'c': 224.56, 'v': 100906, 'n': 438, 'vw': 224.584095}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:17:00Z', 'o': 224.57, 'h': 224.61, 'l': 224.53, 'c': 224.53, 'v': 75349, 'n': 406, 'vw': 224.577836}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:18:00Z', 'o': 224.54, 'h': 224.54, 'l': 224.425, 'c': 224.425, 'v': 102864, 'n': 544, 'vw': 224.467746}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:19:00Z', 'o': 224.425, 'h': 224.51, 'l': 224.41, 'c': 224.44, 'v': 91524, 'n': 420, 'vw': 224.464229}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:20:00Z', 'o': 224.44, 'h': 224.56, 'l': 224.44, 'c': 224.55, 'v': 114846, 'n': 495, 'vw': 224.519221}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:21:00Z', 'o': 224.555, 'h': 224.645, 'l': 224.55, 'c': 224.64, 'v': 181891, 'n': 852, 'vw': 224.599235}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:22:00Z', 'o': 224.64, 'h': 224.7, 'l': 224.63, 'c': 224.7, 'v': 161221, 'n': 615, 'vw': 224.666449}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:23:00Z', 'o': 224.6963, 'h': 224.74, 'l': 224.69, 'c': 224.74, 'v': 183297, 'n': 598, 'vw': 224.706709}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:24:00Z', 'o': 224.735, 'h': 224.76, 'l': 224.67, 'c': 224.68, 'v': 119644, 'n': 625, 'vw': 224.707523}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:25:00Z', 'o': 224.69, 'h': 224.69, 'l': 224.54, 'c': 224.54, 'v': 118506, 'n': 633, 'vw': 224.631477}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:26:00Z', 'o': 224.54, 'h': 224.59, 'l': 224.52, 'c': 224.57, 'v': 86399, 'n': 521, 'vw': 224.564941}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:27:00Z', 'o': 224.58, 'h': 224.58, 'l': 224.52, 'c': 224.53, 'v': 112116, 'n': 486, 'vw': 224.547504}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:28:00Z', 'o': 224.54, 'h': 224.56, 'l': 224.39, 'c': 224.44, 'v': 390807, 'n': 1467, 'vw': 224.450825}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:29:00Z', 'o': 224.43, 'h': 224.51, 'l': 224.42, 'c': 224.44, 'v': 178476, 'n': 1000, 'vw': 224.468356}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:30:00Z', 'o': 224.44, 'h': 224.58, 'l': 224.42, 'c': 224.56, 'v': 187723, 'n': 1017, 'vw': 224.532177}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:31:00Z', 'o': 224.5692, 'h': 224.6, 'l': 224.48, 'c': 224.51, 'v': 106782, 'n': 703, 'vw': 224.543051}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:32:00Z', 'o': 224.52, 'h': 224.61, 'l': 224.5, 'c': 224.6025, 'v': 74825, 'n': 493, 'vw': 224.568272}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:33:00Z', 'o': 224.61, 'h': 224.62, 'l': 224.53, 'c': 224.58, 'v': 133182, 'n': 646, 'vw': 224.572948}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:34:00Z', 'o': 224.58, 'h': 224.61, 'l': 224.52, 'c': 224.545, 'v': 113226, 'n': 586, 'vw': 224.577928}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:35:00Z', 'o': 224.54, 'h': 224.56, 'l': 224.48, 'c': 224.52, 'v': 97411, 'n': 441, 'vw': 224.515244}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:36:00Z', 'o': 224.52, 'h': 224.55, 'l': 224.48, 'c': 224.48, 'v': 70976, 'n': 320, 'vw': 224.518357}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:37:00Z', 'o': 224.49, 'h': 224.53, 'l': 224.4, 'c': 224.4, 'v': 123662, 'n': 672, 'vw': 224.46411}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:38:00Z', 'o': 224.405, 'h': 224.42, 'l': 224.27, 'c': 224.32, 'v': 342486, 'n': 1408, 'vw': 224.345701}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:39:00Z', 'o': 224.33, 'h': 224.33, 'l': 224.19, 'c': 224.2, 'v': 284557, 'n': 1221, 'vw': 224.235352}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:40:00Z', 'o': 224.2, 'h': 224.23, 'l': 224.1, 'c': 224.11, 'v': 180102, 'n': 837, 'vw': 224.158835}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:41:00Z', 'o': 224.11, 'h': 224.16, 'l': 224.09, 'c': 224.1, 'v': 179936, 'n': 833, 'vw': 224.1188}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:42:00Z', 'o': 224.1, 'h': 224.16, 'l': 224.07, 'c': 224.0701, 'v': 191578, 'n': 533, 'vw': 224.127952}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:43:00Z', 'o': 224.0701, 'h': 224.09, 'l': 223.93, 'c': 223.93, 'v': 363847, 'n': 1416, 'vw': 224.013586}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:44:00Z', 'o': 223.9325, 'h': 223.99, 'l': 223.8837, 'c': 223.97, 'v': 264915, 'n': 1302, 'vw': 223.933302}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:45:00Z', 'o': 223.97, 'h': 224.06, 'l': 223.97, 'c': 224.0573, 'v': 205783, 'n': 1000, 'vw': 224.015017}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:46:00Z', 'o': 224.05, 'h': 224.11, 'l': 224.04, 'c': 224.1, 'v': 155453, 'n': 657, 'vw': 224.071624}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:47:00Z', 'o': 224.11, 'h': 224.22, 'l': 224.101, 'c': 224.2035, 'v': 209968, 'n': 938, 'vw': 224.187419}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:48:00Z', 'o': 224.21, 'h': 224.25, 'l': 224.165, 'c': 224.175, 'v': 140981, 'n': 469, 'vw': 224.214259}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:49:00Z', 'o': 224.18, 'h': 224.23, 'l': 224.16, 'c': 224.17, 'v': 161484, 'n': 692, 'vw': 224.18748}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:50:00Z', 'o': 224.1745, 'h': 224.2, 'l': 224.12, 'c': 224.16, 'v': 91041, 'n': 476, 'vw': 224.156612}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:51:00Z', 'o': 224.16, 'h': 224.21, 'l': 224.14, 'c': 224.19, 'v': 58789, 'n': 358, 'vw': 224.173951}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:52:00Z', 'o': 224.19, 'h': 224.26, 'l': 224.19, 'c': 224.21, 'v': 89998, 'n': 499, 'vw': 224.228246}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:53:00Z', 'o': 224.21, 'h': 224.26, 'l': 224.19, 'c': 224.26, 'v': 74964, 'n': 484, 'vw': 224.229273}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:54:00Z', 'o': 224.26, 'h': 224.29, 'l': 224.24, 'c': 224.2457, 'v': 158011, 'n': 803, 'vw': 224.261685}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:55:00Z', 'o': 224.2411, 'h': 224.25, 'l': 224.17, 'c': 224.19, 'v': 85371, 'n': 504, 'vw': 224.210286}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:56:00Z', 'o': 224.1901, 'h': 224.2, 'l': 224.16, 'c': 224.19, 'v': 118617, 'n': 763, 'vw': 224.178683}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:57:00Z', 'o': 224.2, 'h': 224.25, 'l': 224.18, 'c': 224.2, 'v': 119233, 'n': 870, 'vw': 224.216773}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:58:00Z', 'o': 224.2, 'h': 224.2, 'l': 224.12, 'c': 224.14, 'v': 630660, 'n': 885, 'vw': 223.464051}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T16:59:00Z', 'o': 224.16, 'h': 224.36, 'l': 224.14, 'c': 224.36, 'v': 248197, 'n': 1507, 'vw': 224.221361}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:00:00Z', 'o': 224.36, 'h': 224.4, 'l': 224.28, 'c': 224.32, 'v': 255919, 'n': 1431, 'vw': 224.334227}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:01:00Z', 'o': 224.33, 'h': 224.3999, 'l': 224.29, 'c': 224.2999, 'v': 182175, 'n': 1026, 'vw': 224.336741}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:02:00Z', 'o': 224.2999, 'h': 224.42, 'l': 224.27, 'c': 224.3, 'v': 315414, 'n': 1686, 'vw': 224.335449}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:03:00Z', 'o': 224.31, 'h': 224.31, 'l': 224.24, 'c': 224.27, 'v': 96417, 'n': 629, 'vw': 224.259573}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:04:00Z', 'o': 224.275, 'h': 224.33, 'l': 224.27, 'c': 224.3, 'v': 63752, 'n': 501, 'vw': 224.300253}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:05:00Z', 'o': 224.31, 'h': 224.3165, 'l': 224.15, 'c': 224.154, 'v': 152322, 'n': 657, 'vw': 224.215812}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:06:00Z', 'o': 224.16, 'h': 224.19, 'l': 224.1, 'c': 224.135, 'v': 97115, 'n': 386, 'vw': 224.143341}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:07:00Z', 'o': 224.13, 'h': 224.18, 'l': 224.1257, 'c': 224.14, 'v': 41062, 'n': 216, 'vw': 224.162872}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:08:00Z', 'o': 224.15, 'h': 224.2211, 'l': 224.13, 'c': 224.2, 'v': 67835, 'n': 334, 'vw': 224.177428}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:09:00Z', 'o': 224.22, 'h': 224.31, 'l': 224.22, 'c': 224.3053, 'v': 45186, 'n': 297, 'vw': 224.265978}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:10:00Z', 'o': 224.3, 'h': 224.36, 'l': 224.28, 'c': 224.3593, 'v': 80787, 'n': 359, 'vw': 224.320417}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:11:00Z', 'o': 224.36, 'h': 224.38, 'l': 224.33, 'c': 224.3335, 'v': 60495, 'n': 302, 'vw': 224.359024}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:12:00Z', 'o': 224.34, 'h': 224.39, 'l': 224.33, 'c': 224.39, 'v': 122781, 'n': 543, 'vw': 224.368495}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:13:00Z', 'o': 224.3899, 'h': 224.39, 'l': 224.33, 'c': 224.36, 'v': 114174, 'n': 495, 'vw': 224.364475}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:14:00Z', 'o': 224.3689, 'h': 224.39, 'l': 224.34, 'c': 224.35, 'v': 71733, 'n': 335, 'vw': 224.368505}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:15:00Z', 'o': 224.34, 'h': 224.39, 'l': 224.33, 'c': 224.365, 'v': 66084, 'n': 355, 'vw': 224.355042}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:16:00Z', 'o': 224.36, 'h': 224.37, 'l': 224.29, 'c': 224.31, 'v': 52211, 'n': 368, 'vw': 224.318242}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:17:00Z', 'o': 224.31, 'h': 224.32, 'l': 224.2601, 'c': 224.2601, 'v': 81173, 'n': 338, 'vw': 224.298862}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:18:00Z', 'o': 224.265, 'h': 224.29, 'l': 224.25, 'c': 224.2548, 'v': 69735, 'n': 415, 'vw': 224.269795}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:19:00Z', 'o': 224.26, 'h': 224.29, 'l': 224.26, 'c': 224.285, 'v': 53820, 'n': 274, 'vw': 224.27136}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:20:00Z', 'o': 224.29, 'h': 224.31, 'l': 224.22, 'c': 224.23, 'v': 64351, 'n': 380, 'vw': 224.264058}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:21:00Z', 'o': 224.23, 'h': 224.28, 'l': 224.18, 'c': 224.2, 'v': 355155, 'n': 587, 'vw': 223.562652}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:22:00Z', 'o': 224.21, 'h': 224.22, 'l': 224.18, 'c': 224.2, 'v': 588034, 'n': 443, 'vw': 224.247405}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:23:00Z', 'o': 224.2099, 'h': 224.23, 'l': 224.19, 'c': 224.19, 'v': 36081, 'n': 253, 'vw': 224.212547}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:24:00Z', 'o': 224.19, 'h': 224.26, 'l': 224.18, 'c': 224.24, 'v': 108359, 'n': 695, 'vw': 224.217418}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:25:00Z', 'o': 224.24, 'h': 224.32, 'l': 224.24, 'c': 224.31, 'v': 59637, 'n': 359, 'vw': 224.282801}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:26:00Z', 'o': 224.3, 'h': 224.32, 'l': 224.27, 'c': 224.29, 'v': 59030, 'n': 355, 'vw': 224.292202}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:27:00Z', 'o': 224.29, 'h': 224.36, 'l': 224.28, 'c': 224.29, 'v': 74230, 'n': 459, 'vw': 224.323331}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:28:00Z', 'o': 224.29, 'h': 224.31, 'l': 224.24, 'c': 224.24, 'v': 82809, 'n': 521, 'vw': 224.277602}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:29:00Z', 'o': 224.25, 'h': 224.29, 'l': 224.24, 'c': 224.255, 'v': 129277, 'n': 679, 'vw': 224.268439}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:30:00Z', 'o': 224.25, 'h': 224.267, 'l': 224.23, 'c': 224.24, 'v': 61174, 'n': 338, 'vw': 224.252599}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:31:00Z', 'o': 224.2399, 'h': 224.26, 'l': 224.22, 'c': 224.235, 'v': 71657, 'n': 399, 'vw': 224.238234}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:32:00Z', 'o': 224.225, 'h': 224.25, 'l': 224.17, 'c': 224.24, 'v': 120426, 'n': 578, 'vw': 224.212979}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:33:00Z', 'o': 224.25, 'h': 224.34, 'l': 224.25, 'c': 224.335, 'v': 95714, 'n': 448, 'vw': 224.287733}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
